band,OV,BRCA,ER,TRI
6_q16.2,0.450630106757857,1,1,1
6_q16.3,0.450630106757857,1,1,1
6_q21,0.450630106757857,0.96898478929468,1,1
6_q22.1,0.450630106757857,1,1,1
6_q22.2,0.450630106757857,1,1,1
6_q22.31,0.450630106757857,0.814518143516133,1,1
6_q22.32,0.655354925357714,0.414587943347866,1,1
6_q22.33,1,0.5564413670121,1,1
6_q23.1,1,0.696718737724965,1,1
6_q23.2,1,0.5564413670121,1,1
6_q23.3,1,0.414587943347866,1,1
6_q24.1,1,0.96898478929468,1,1
6_q24.2,1,0.96898478929468,1,1
6_q24.3,0.655354925357714,1,1,1
6_q25.1,0.655354925357714,1,1,1
6_q25.2,0.655354925357714,1,1,1
6_q25.3,0.450630106757857,1,1,1
6_q26,0.450630106757857,1,1,1
6_q27,0.450630106757857,1,1,1
7_p11.1,0.200897321629785,1,1,1
7_p11.2,0.200897321629785,1,1,1
7_p12.1,0.200897321629785,1,1,1
7_p12.2,0.200897321629785,1,1,1
7_p12.3,0.200897321629785,1,1,1
7_p13,0.200897321629785,1,1,1
7_p14.1,0.200897321629785,1,1,1
7_p14.2,0.200897321629785,1,1,1
7_p14.3,0.200897321629785,1,1,1
7_p15.1,0.2454747368111,1,1,1
7_p15.2,0.167793700698893,1,1,1
7_p15.3,0.155380700196934,1,1,1
7_p21.1,0.200897321629785,1,1,1
7_p21.2,0.2454747368111,1,1,1
7_p21.3,0.288492218877817,1,1,1
7_p22.1,0.2454747368111,0.814518143516133,1,1
7_p22.2,0.288492218877817,0.814518143516133,1,1
7_p22.3,0.288492218877817,0.814518143516133,1,1
7_q11.1,0.200897321629785,1,1,1
7_q11.21,0.200897321629785,1,1,1
7_q11.22,0.200897321629785,1,1,1
7_q11.23,0.377960256493079,1,1,1
7_q21.11,0.306474214232915,1,1,1
7_q21.12,0.265598017803284,1,1,1
7_q21.13,0.377960256493079,1,1,1
7_q21.2,0.302507299985981,1,1,1
7_q21.3,0.222543553725368,1,1,1
7_q22.1,0.200897321629785,1,1,1
7_q22.2,0.200897321629785,0.814518143516133,1,1
7_q22.3,0.200897321629785,1,1,1
7_q31.1,0.167793700698893,0.96898478929468,1,1
7_q31.2,0.200897321629785,1,1,1
7_q31.31,0.200897321629785,1,1,1
7_q31.32,0.200897321629785,1,1,1
7_q31.33,0.200897321629785,1,1,1
7_q32.1,0.265598017803284,1,1,1
7_q32.2,0.268625968599438,1,1,1
7_q32.3,0.268625968599438,1,1,1
7_q33,0.412582592132242,1,1,1
7_q34,0.222124671381748,1,1,1
7_q35,0.361796439599617,1,1,1
7_q36.1,0.411565461222662,1,1,1
7_q36.2,0.411565461222662,1,1,1
7_q36.3,0.698969618244712,1,1,1
8_p11.1,0.450630106757857,1,1,1
8_p11.21,0.288492218877817,0.814518143516133,1,1
8_p11.22,0.377960256493079,1,1,1
8_p11.23,0.265598017803284,0.81824006932008,1,1
8_p12,0.584724750255403,1,1,1
8_p21.1,0.450630106757857,1,1,1
8_p21.2,0.450630106757857,1,1,1
8_p21.3,0.450630106757857,1,1,1
8_p22,0.377960256493079,1,1,1
8_p23.1,0.450630106757857,1,1,1
8_p23.2,0.377960256493079,1,1,1
8_p23.3,0.450630106757857,1,1,1
8_q11.1,0.450630106757857,1,1,1
8_q11.21,0.361796439599617,0.96898478929468,1,1
8_q11.22,0.40006168150761,0.857284486566524,1,1
8_q11.23,0.361796439599617,1,1,1
8_q12.1,0.2454747368111,1,1,1
8_q12.2,0.285752678161916,1,1,1
8_q12.3,0.377960256493079,1,1,1
8_q13.1,0.288492218877817,1,1,1
8_q13.2,0.2454747368111,1,1,1
8_q13.3,0.2454747368111,1,1,1
8_q21.11,0.361796439599617,1,1,1
8_q21.12,0.361796439599617,1,1,1
8_q21.13,0.411565461222662,1,1,1
8_q21.2,0.450630106757857,1,1,1
8_q21.3,0.632797430427815,1,1,1
8_q22.1,0.765692114407405,1,1,1
8_q22.2,0.567661645189534,0.814518143516133,1,1
8_q22.3,1,1,1,1
8_q23.1,1,0.814518143516133,1,1
8_q23.2,0.655308830098601,0.77351203924876,1,1
8_q23.3,0.576624225365577,0.414587943347866,0.834641022080267,1
8_q24.11,0.446137081155264,0.414587943347866,0.262897836822341,1
8_q24.12,0.200897321629785,0.346843784003222,0.262897836822341,1
8_q24.13,0.167793700698893,0.327213281010219,0.262897836822341,1
8_q24.21,0.200897321629785,0.327213281010219,0.262897836822341,1
8_q24.22,0.152431549755998,0.414587943347866,1,1
8_q24.23,0.119770627877451,0.414587943347866,1,1
8_q24.3,0.167793700698893,0.696718737724965,1,1
9_p11.1,0.288492218877817,1,1,1
9_p11.2,0.288492218877817,1,1,1
9_p12,0.288492218877817,1,1,1
9_p13.1,0.377960256493079,1,1,1
9_p13.2,0.593386385279239,1,1,1
9_p13.3,0.450630106757857,1,1,1
9_p21.1,0.584724750255403,1,1,1
9_p21.2,0.593386385279239,1,1,1
9_p21.3,0.450630106757857,1,1,1
9_p22.1,0.655354925357714,1,1,1
9_p22.2,0.808954954141033,0.863568193026039,1,1
9_p22.3,0.808954954141033,0.814518143516133,1,1
9_p23,0.808954954141033,0.867714221416633,1,1
9_p24.1,0.808954954141033,0.96898478929468,1,1
9_p24.2,0.808954954141033,0.77351203924876,1,1
9_p24.3,0.450630106757857,0.77351203924876,1,1
9_q11,0.288492218877817,1,1,1
9_q12,0.288492218877817,1,1,1
9_q13,0.377960256493079,1,1,1
9_q21.11,0.584623979550167,1,1,1
9_q21.12,0.584623979550167,1,1,1
9_q21.13,0.584623979550167,1,1,1
9_q21.2,0.288492218877817,1,1,1
9_q21.31,0.288492218877817,1,1,1
9_q21.32,0.288492218877817,1,1,1
9_q21.33,0.377960256493079,1,1,1
9_q22.1,0.377960256493079,1,1,1
9_q22.2,0.377960256493079,1,1,1
9_q22.31,0.288492218877817,1,1,1
9_q22.32,0.288492218877817,1,1,1
9_q22.33,0.377960256493079,1,1,1
9_q31.1,0.288492218877817,1,1,1
9_q31.2,0.377960256493079,1,1,1
9_q31.3,0.288492218877817,1,1,1
9_q32,0.584623979550167,1,1,1
9_q33.1,0.450630106757857,1,1,1
9_q33.2,0.450630106757857,1,1,1
9_q33.3,0.288492218877817,1,1,1
9_q34.11,0.450630106757857,1,1,1
9_q34.12,0.584623979550167,1,1,1
9_q34.13,0.765692114407405,1,1,1
9_q34.2,0.584623979550167,1,1,1
9_q34.3,0.377960256493079,0.814518143516133,1,1
X_p11.1,0.450630106757857,1,1,1
X_p11.21,0.655354925357714,1,1,1
X_p11.22,0.450630106757857,1,1,1
X_p11.23,0.655354925357714,1,1,1
X_p11.3,0.655354925357714,1,1,1
X_p11.4,0.655354925357714,1,1,1
X_p21.1,0.655354925357714,1,1,1
X_p21.2,0.655354925357714,1,1,1
X_p21.3,0.655354925357714,1,1,1
X_p22.11,0.655354925357714,1,1,1
X_p22.12,0.655354925357714,1,1,1
X_p22.13,0.655354925357714,1,1,1
X_p22.2,0.655354925357714,1,1,1
X_p22.31,0.655354925357714,1,1,1
X_p22.32,0.655354925357714,1,1,1
X_p22.33,0.450630106757857,1,1,1
X_q11.1,0.676623396500546,1,1,1
X_q11.2,0.450630106757857,1,1,1
X_q12,1,1,1,1
X_q13.1,1,1,1,1
X_q13.2,1,1,1,1
X_q13.3,1,1,1,1
X_q21.1,1,1,1,1
X_q21.2,1,1,1,1
X_q21.31,1,1,1,1
X_q21.32,1,1,1,1
X_q21.33,1,1,1,1
X_q22.1,1,1,1,1
X_q22.2,1,1,1,1
X_q22.3,1,0.814518143516133,1,1
X_q23,1,0.96898478929468,1,1
X_q24,0.775620415881534,0.814518143516133,1,1
X_q25,0.775620415881534,0.814518143516133,1,1
X_q26.1,0.775620415881534,0.814518143516133,1,1
X_q26.2,0.775620415881534,0.814518143516133,1,1
X_q26.3,0.775620415881534,0.814518143516133,1,1
X_q27.1,0.775620415881534,0.814518143516133,1,1
X_q27.2,0.775620415881534,0.814518143516133,1,1
X_q27.3,0.775620415881534,0.814518143516133,1,1
X_q28,0.822634972947744,0.814518143516133,1,1
